x_V,y_V,RA_V,Dec_V,V_mag,B_mag,B_minus_V,dist_pix,FWHM_V,FWHM_B,r_V,r_B,x_ast,y_ast,panel,pair,V_gaia_approx,B_minus_V_gaia_approx
"337,431","1041,09","294,324","46,0943","4,12187","5,6932","1,5713299999999997","1,3147182207605426","9,36834","7,44359","0,897017","0,995587","337,431","1622,91",P06_P07,P06_V + P07_B,"15,707641736450196","1,4342229731445308"
"1472,71","109,609","294,099","45,9267","4,12424","5,05895","0,93471","1,2119509065965104","10,07","9,72895","0,864034","0,906404","1472,71","2554,391",P06_P07,P06_V + P07_B,"15,710011736450195","0,7976029731445312"
"3266,41","2384,16","294,581","45,6244","4,12656","5,75051","1,623950000000001","1,196703806294668","8,50369","6,57012","0,926639","0,930005","3266,41","279,84000000000015",P06_P07,P06_V + P07_B,"15,712331736450194","1,486842973144532"
"2209,11","24,864","294,07","45,8128","4,12757","5,09883","0,97126","1,080759108219734","9,22592","9,22588","0,88409","0,889204","2209,11","2639,136",P06_P07,P06_V + P07_B,"15,713341736450195","0,8341529731445312"
"3068,16","2656,64","294,644","45,6523","4,12873","5,69488","1,5661500000000004","1,156762724157406","8,72869","6,92733","0,948252","0,942276","3068,16","7,360000000000127",P06_P07,P06_V + P07_B,"15,714501736450195","1,4290429731445315"
"2496,56","1231,95","294,335","45,7561","4,13383","5,11528","0,9814500000000006","1,174563748802144","10,083","9,68797","0,996356","0,994597","2496,56","1432,05",P06_P07,P06_V + P07_B,"15,719601736450194","0,8443429731445318"
"2526,19","2049,44","294,517","45,7431","4,13724","5,40988","1,27264","1,33660016459664","8,99106","8,18975","0,950733","0,9055","2526,19","614,56",P06_P07,P06_V + P07_B,"15,723011736450195","1,1355329731445312"
"1240,92","314,216","294,148","45,9608","4,13749","5,96062","1,82313","1,1819052415485043","9,87402","6,86536","0,899829","0,878033","1240,92","2349,784",P06_P07,P06_V + P07_B,"15,723261736450194","1,686022973144531"
"576,358","2588,04","294,667","46,041","4,13907","5,37326","1,23419","1,0324727599310914","8,89809","7,97168","0,941354","0,903788","576,358","75,96000000000004",P06_P07,P06_V + P07_B,"15,724841736450195","1,097082973144531"
"2590,71","498,781","294,17","45,7487","4,13957","5,44464","1,3050699999999995","0,9661682048172788","9,39542","8,63331","0,90771","0,921268","2590,71","2165,219",P06_P07,P06_V + P07_B,"15,725341736450194","1,1679629731445307"
"2869,46","2421,7","294,595","45,6858","4,14012","5,81447","1,6743500000000004","1,3228000604775292","8,31988","6,53622","0,957203","0,963047","2869,46","242,30000000000018",P06_P07,P06_V + P07_B,"15,725891736450194","1,5372429731445316"
"395,361","1763,23","294,485","46,0779","4,14254","5,29971","1,1571699999999998","1,2467802532924452","8,79185","9,42382","0,999927","0,838509","395,361","900,77",P06_P07,P06_V + P07_B,"15,728311736450195","1,020062973144531"
"2623,48","90,7684","294,079","45,7476","4,14473","5,48457","1,3398399999999997","0,8953136266136705","8,76934","8,31497","0,932158","0,933509","2623,48","2573,2316",P06_P07,P06_V + P07_B,"15,730501736450194","1,2027329731445309"
"2895,08","659,31","294,202","45,6998","4,14831","5,61734","1,46903","1,0271168385338074","8,52047","6,93057","0,97083","0,938334","2895,08","2004,69",P06_P07,P06_V + P07_B,"15,734081736450195","1,3319229731445312"
"1155,58","2205,67","294,573","45,9549","4,14916","5,59989","1,45073","1,2541929676090475","9,51329","8,55646","0,97331","0,967105","1155,58","458,3299999999999",P06_P07,P06_V + P07_B,"15,734931736450195","1,3136229731445312"
"1106,79","2348,0","294,605","45,961","4,15084","5,38411","1,23327","1,3238202294874537","9,05389","7,9729","0,927633","0,950316","1106,79","316,0",P06_P07,P06_V + P07_B,"15,736611736450193","1,0961629731445313"
"699,544","778,747","294,26","46,0406","4,15461","6,19631","2,0417000000000005","1,1606571414504725","9,90025","8,82696","0,874188","0,960403","699,544","1885,2530000000002",P06_P07,P06_V + P07_B,"15,740381736450194","1,9045929731445317"
"2432,53","2289,94","294,572","45,7552","4,15469","5,35367","1,1989799999999995","1,4080127840327334","8,91023","8,00408","0,955587","0,933148","2432,53","374,05999999999995",P06_P07,P06_V + P07_B,"15,740461736450195","1,0618729731445307"
"2453,34","455,166","294,162","45,7706","4,15487","5,59863","1,4437600000000002","1,1066724899444444","9,79403","8,8296","0,847343","0,867345","2453,34","2208,834",P06_P07,P06_V + P07_B,"15,740641736450193","1,3066529731445313"
"1024,53","2083,9","294,548","45,9766","4,15512","5,16491","1,0097899999999995","1,2870120434558092","8,44624","8,94881","0,999901","0,806348","1024,53","580,0999999999999",P06_P07,P06_V + P07_B,"15,740891736450195","0,8726829731445307"
"1749,87","324,705","294,143","45,8814","4,1574","5,09555","0,9381500000000004","1,222236065578207","9,97319","9,74279","0,882768","0,905426","1749,87","2339,295",P06_P07,P06_V + P07_B,"15,743171736450194","0,8010429731445315"
"1432,09","1838,87","294,487","45,9157","4,15744","5,48476","1,3273199999999994","1,332066064427659","10,5039","10,0249","0,94652","0,986447","1432,09","825,1300000000001",P06_P07,P06_V + P07_B,"15,743211736450196","1,1902129731445306"
"1732,21","1504,23","294,407","45,8724","4,15925","5,68047","1,5212199999999996","1,4650938536489262","10,8685","10,2705","0,977648","0,999549","1732,21","1159,77",P06_P07,P06_V + P07_B,"15,745021736450195","1,3841129731445307"
"3536,98","1891,31","294,467","45,5874","4,16015","5,70759","1,54744","1,0385566907973922","9,08415","6,6472","0,89388","0,935205","3536,98","772,69",P06_P07,P06_V + P07_B,"15,745921736450194","1,410332973144531"
"1256,8","1318,55","294,373","45,9483","4,16224","5,07484","0,9126000000000004","1,4354441821261965","11,176","11,5388","0,936588","0,86747","1256,8","1345,45",P06_P07,P06_V + P07_B,"15,748011736450195","0,7754929731445316"
"1769,81","1937,18","294,503","45,8621","4,16794","5,45582","1,2878800000000004","1,3885243966168035","10,5478","10,6872","0,959962","0,998821","1769,81","726,8199999999999",P06_P07,P06_V + P07_B,"15,753711736450194","1,1507729731445315"
"2733,73","2567,8","294,63","45,7053","4,17471","5,61811","1,4433999999999996","1,223315167894529","8,19194","7,51462","0,973994","0,932995","2733,73","96,19999999999982",P06_P07,P06_V + P07_B,"15,760481736450195","1,3062929731445307"
"870,037","2513,77","294,646","45,9961","4,17814","5,41858","1,2404400000000004","1,257522962016932","8,56692","7,72847","0,948718","0,946314","870,037","150,23000000000002",P06_P07,P06_V + P07_B,"15,763911736450194","1,1033329731445316"
"640,699","1656,89","294,458","46,0408","4,17907","5,04947","0,8704000000000001","1,3668829503657214","9,00765","8,84","0,998192","0,956196","640,699","1007,1099999999999",P06_P07,P06_V + P07_B,"15,764841736450194","0,7332929731445312"
"3167,11","832,805","294,237","45,6557","4,18007","5,78873","1,6086600000000004","1,0044047988732756","8,46389","7,04531","0,982148","0,969523","3167,11","1831,1950000000002",P06_P07,P06_V + P07_B,"15,765841736450195","1,4715529731445316"
"2073,69","554,997","294,19","45,8287","4,18085","5,10631","0,9254599999999992","1,1466948155458565","10,7162","10,0743","0,875347","0,908494","2073,69","2109,003",P06_P07,P06_V + P07_B,"15,766621736450194","0,7883529731445303"
"2211,96","937,026","294,273","45,8034","4,18146","5,20374","1,0222799999999994","1,311806388153404","10,5047","10,2882","0,962639","0,902358","2211,96","1726,9740000000002",P06_P07,P06_V + P07_B,"15,767231736450196","0,8851729731445306"
"1675,54","546,392","294,194","45,8908","4,18199","5,18384","1,00185","1,2224667684645814","10,3118","10,2509","0,88694","0,90768","1675,54","2117,608",P06_P07,P06_V + P07_B,"15,767761736450193","0,8647429731445311"
"2415,78","32,2291","294,068","45,7805","4,18358","5,68619","1,5026099999999998","0,965311395353722","9,07868","7,0492","0,896097","0,881201","2415,78","2631,7709",P06_P07,P06_V + P07_B,"15,769351736450194","1,365502973144531"
"2374,47","2412,81","294,601","45,7629","4,18453","5,35195","1,1674200000000008","1,2169634341262714","8,69365","8,03598","0,966061","0,947199","2374,47","251,19000000000005",P06_P07,P06_V + P07_B,"15,770301736450193","1,030312973144532"
"1527,14","805,966","294,254","45,9114","4,18537","5,35353","1,1681600000000003","1,2657408897557707","10,9576","10,913","0,928346","0,926633","1527,14","1858,034",P06_P07,P06_V + P07_B,"15,771141736450193","1,0310529731445315"
"2764,66","1486,71","294,388","45,7118","4,19218","6,19473","2,0025500000000003","1,1469088891451682","8,64057","7,54738","0,999368","0,976357","2764,66","1177,29",P06_P07,P06_V + P07_B,"15,777951736450195","1,8654429731445314"
"2140,77","198,29","294,109","45,8217","4,19305","5,51432","1,3212699999999993","1,1632286963446896","9,93435","8,94671","0,874317","0,816692","2140,77","2465,71",P06_P07,P06_V + P07_B,"15,778821736450194","1,1841629731445305"
"3151,13","327,077","294,124","45,6631","4,19314","5,85138","1,6582400000000002","0,6881780292917734","8,59823","6,58411","0,950685","0,959136","3151,13","2336,923",P06_P07,P06_V + P07_B,"15,778911736450194","1,5211329731445313"
"3259,9","931,233","294,257","45,6402","4,19432","5,73672","1,5423999999999998","0,8677926019503621","8,49799","6,75247","0,963277","0,943583","3259,9","1732,767",P06_P07,P06_V + P07_B,"15,780091736450196","1,405292973144531"
"1548,97","2304,57","294,589","45,8926","4,19455","5,35318","1,1586300000000005","1,3232157798334392","9,37767","9,09892","0,953698","0,994424","1548,97","359,42999999999984",P06_P07,P06_V + P07_B,"15,780321736450194","1,0215229731445317"
"1244,17","1347,81","294,379","45,95","4,19645","5,32133","1,12488","1,4092906016856777","11,1625","10,2499","0,944466","0,998075","1244,17","1316,19",P06_P07,P06_V + P07_B,"15,782221736450193","0,9877729731445313"
"3110,3","1758,44","294,444","45,6552","4,19765","5,59044","1,3927899999999998","1,0846658471621768","8,14052","7,42697","0,986026","0,915327","3110,3","905,56",P06_P07,P06_V + P07_B,"15,783421736450194","1,255682973144531"
"1297,9","1204,92","294,347","45,9431","4,19863","5,38052","1,18189","1,3788763541375446","11,1442","10,305","0,915389","0,985975","1297,9","1459,08",P06_P07,P06_V + P07_B,"15,784401736450194","1,0447829731445313"
"3321,49","2526,16","294,612","45,6143","4,19951","5,80424","1,60473","1,1527792503338052","9,46997","6,62157","0,905884","0,911933","3321,49","137,84000000000015",P06_P07,P06_V + P07_B,"15,785281736450195","1,4676229731445312"
"3033,88","2026,58","294,505","45,6643","4,20285","5,91533","1,7124800000000002","1,220040982918086","8,22907","6,2956","0,972614","0,995167","3033,88","637,4200000000001",P06_P07,P06_V + P07_B,"15,788621736450194","1,5753729731445314"
"993,789","2088,72","294,549","45,9813","4,20417","5,16549","0,9613199999999996","1,3118021954544752","9,70745","9,43059","0,918328","0,893007","993,789","575,2800000000002",P06_P07,P06_V + P07_B,"15,789941736450196","0,8242129731445308"
"1332,92","1878,3","294,497","45,9307","4,2081","5,44704","1,2389400000000004","1,308319532835858","10,5457","10,1894","0,94131","0,996707","1332,92","785,7",P06_P07,P06_V + P07_B,"15,793871736450194","1,1018329731445315"
"2656,85","1862,14","294,474","45,7247","4,21155","5,20045","0,9889","1,2740486646907652","9,18016","8,73673","0,932707","0,934093","2656,85","801,8599999999999",P06_P07,P06_V + P07_B,"15,797321736450193","0,8517929731445312"
"299,147","2179,66","294,58","46,0886","4,21566","5,50115","1,2854900000000002","1,0213427436467946","8,7214","8,33046","0,93086","0,951804","299,147","484,34000000000015",P06_P07,P06_V + P07_B,"15,801431736450194","1,1483829731445314"
"338,238","1068,34","294,33","46,0939","4,21658","5,39302","1,1764399999999997","1,3702280832035567","9,14979","8,21449","0,975564","0,995985","338,238","1595,66",P06_P07,P06_V + P07_B,"15,802351736450195","1,0393329731445309"
"3128,91","147,035","294,084","45,6683","4,21919","5,58789","1,3686999999999996","0,7196700632930522","8,51852","6,80711","0,981777","0,950825","3128,91","2516,965",P06_P07,P06_V + P07_B,"15,804961736450196","1,2315929731445308"
"3146,64","1956,93","294,487","45,6475","4,21935","5,59702","1,3776699999999993","1,1621101496846955","8,20916","7,61524","0,978059","0,960135","3146,64","707,0699999999999",P06_P07,P06_V + P07_B,"15,805121736450195","1,2405629731445305"
"1241,14","1980,42","294,521","45,944","4,22321","5,19276","0,96955","1,378876354137543","9,71188","9,46582","0,997491","0,923377","1241,14","683,5799999999999",P06_P07,P06_V + P07_B,"15,808981736450194","0,8324429731445312"
"2241,33","27,5554","294,07","45,8077","4,2246","5,35183","1,12723","1,0664878855383082","9,45308","8,43264","0,899333","0,883829","2241,33","2636,4446",P06_P07,P06_V + P07_B,"15,810371736450193","0,9901229731445311"
"2088,22","1564,03","294,415","45,8164","4,22489","5,25788","1,03299","1,253993620398438","10,7893","10,7907","0,986019","0,94754","2088,22","1099,97",P06_P07,P06_V + P07_B,"15,810661736450195","0,8958829731445312"
"2081,44","504,279","294,179","45,828","4,22491","5,55213","1,3272199999999996","1,1885457500658514","10,1043","9,81114","0,899638","0,839892","2081,44","2159,721",P06_P07,P06_V + P07_B,"15,810681736450196","1,1901129731445308"
"572,207","981,179","294,307","46,0584","4,23009","5,45753","1,2274400000000003","1,3616791105102457","9,65034","9,37122","0,872177","0,875728","572,207","1682,821",P06_P07,P06_V + P07_B,"15,815861736450195","1,0903329731445315"
"2634,98","2221,87","294,554","45,7244","4,23118","5,49087","1,25969","1,206150902665353","8,65921","7,84642","0,956671","0,917353","2634,98","442,1300000000001",P06_P07,P06_V + P07_B,"15,816951736450195","1,1225829731445311"
"862,397","326,458","294,156","46,0196","4,23298","5,83353","1,6005499999999993","1,3836184445142037","9,62126","7,04424","0,895686","0,903297","862,397","2337,542",P06_P07,P06_V + P07_B,"15,818751736450196","1,4634429731445304"
"1706,76","1351,71","294,373","45,8779","4,23398","5,22686","0,9928800000000004","1,2306908628897877","10,9549","10,9577","0,992021","0,906751","1706,76","1312,29",P06_P07,P06_V + P07_B,"15,819751736450193","0,8557729731445316"
"2004,74","1776,01","294,464","45,8272","4,23815","5,16635","0,9282000000000004","1,2625371281669169","10,6637","10,4522","0,96007","0,975006","2004,74","887,99",P06_P07,P06_V + P07_B,"15,823921736450195","0,7910929731445315"
"1911,1","1213,12","294,34","45,8475","4,23847","5,21427","0,9757999999999996","1,294179276607325","11,1692","11,1841","0,989943","0,953979","1911,1","1450,88",P06_P07,P06_V + P07_B,"15,824241736450194","0,8386929731445307"
"2277,55","755,884","294,232","45,795","4,23975","5,25283","1,0130800000000004","1,176311608375954","10,4542","10,028","0,934707","0,945481","2277,55","1908,116",P06_P07,P06_V + P07_B,"15,825521736450195","0,8759729731445316"
"1420,26","923,636","294,282","45,9269","4,24212","5,35271","1,1105900000000002","1,3783036675565763","11,1033","10,4381","0,941721","0,939664","1420,26","1740,364",P06_P07,P06_V + P07_B,"15,827891736450194","0,9734829731445314"
"2171,27","2381,64","294,597","45,7949","4,24329","5,76859","1,5252999999999997","1,4358621103711495","8,94497","6,93416","0,936156","0,90658","2171,27","282,3600000000001",P06_P07,P06_V + P07_B,"15,829061736450194","1,3881929731445308"
"972,032","1851,61","294,496","45,9872","4,2433","5,23351","0,9902100000000004","1,2498499909987464","9,29348","9,40382","0,99905","0,964423","972,032","812,3900000000001",P06_P07,P06_V + P07_B,"15,829071736450194","0,8531029731445315"
"3416,21","1333,76","294,345","45,6119","4,24701","5,56294","1,3159299999999998","1,0020977996184222","8,23452","7,50001","0,959418","0,9428","3416,21","1330,24",P06_P07,P06_V + P07_B,"15,832781736450194","1,178822973144531"
"372,282","2422,83","294,633","46,0746","4,248","5,25867","1,0106700000000002","1,0150645299684329","8,93076","8,53747","0,934867","0,933213","372,282","241,17000000000007",P06_P07,P06_V + P07_B,"15,833771736450196","0,8735629731445314"
"2513,37","463,344","294,163","45,7611","4,24817","5,3203","1,0721299999999996","1,078074208948467","9,49351","9,44593","0,914491","0,813569","2513,37","2200,656",P06_P07,P06_V + P07_B,"15,833941736450194","0,9350229731445308"
"2442,71","1026,97","294,29","45,7666","4,24941","5,30982","1,06041","1,1672617529930993","9,85507","9,68845","0,994825","0,969403","2442,71","1637,03",P06_P07,P06_V + P07_B,"15,835181736450195","0,9233029731445312"
"259,818","1929,44","294,524","46,0973","4,25011","6,01402","1,76391","1,1244002845962868","8,52542","6,65637","0,999613","0,972796","259,818","734,56",P06_P07,P06_V + P07_B,"15,835881736450194","1,6268029731445313"
"169,155","1065,96","294,332","46,1203","4,25144","5,38595","1,1345100000000006","1,2271059448963426","9,52293","8,4613","0,909614","0,997363","169,155","1598,04",P06_P07,P06_V + P07_B,"15,837211736450193","0,9974029731445317"
